character_id,name,race,class,level,region_id,profession_primary,profession_secondary,gold,achievement_points,household_id,guild_id,gender,age,birth_date,education_level,relationship_status,num_children
5341,Bael Hammerfall,Dwarf,Druid,13,7,Herbalism,Enchanting,506.97119,11268,3757,35,Male,77,1993-12-23,Basic,Single,1
5343,Gelbin Boltbucket,Gnome,Hunter,7,1,Skinning,Herbalism,4679.9028,5447,3758,63,Female,54,1421-05-08,Basic,Single,1
5344,Tagar Earthfury,Tauren,Paladin,2,10,Leatherworking,Herbalism,5472.147,16809,3759,82,Female,28,1175-09-08,Advanced,Divorced,2
5345,Talanji Voodoomaster,Troll,Warlock,2,4,Engineering,Engineering,493.7941,14066,3760,9,Male,44,1159-11-04,Basic,Married,3
5346,Rommath Brightwing,Blood Elf,Rogue,17,10,Skinning,Alchemy,4528.6245,20440,3761,29,Male,33,1446-04-19,Advanced,Married,1
5347,Varian Menethil,Human,Warlock,15,4,Blacksmithing,Mining,7862.2544,6132,3762,9,Female,38,1517-01-31,Basic,Single,2
5349,Razlo Boltbucket,Gnome,Paladin,2,4,Tailoring,Mining,289.17294,23966,3763,51,Female,45,1620-06-18,Master,Married,1
5350,Nathanos Blightcaller,Undead,Rogue,1,4,Blacksmithing,Jewelcrafting,38650.855,23408,3764,,Male,38,1738-05-19,Basic,Widowed,2
5351,Zazzle Boomfizzle,Goblin,Warrior,5,9,Enchanting,Leatherworking,30293.629,9928,3765,,Female,46,1353-04-06,Basic,Divorced,3
5352,Gavan Thaurissan,Dwarf,Hunter,1,8,Skinning,Mining,739.66229,5148,3766,85,Female,41,1120-11-26,Advanced,Married,1
8114,Kael'thas Sunreaver,Blood Elf,Hunter,3,7,Engineering,Alchemy,277.00891,21951,3767,,Female,51,1153-03-12,Advanced,Single,0
5355,Adalyn Mistmantle,Worgen,Rogue,96,7,Enchanting,Leatherworking,4899.0029,6552,3767,55,Male,36,1493-03-23,Advanced,Married,4
5356,Nimzy Gearloose,Gnome,Priest,1,10,Blacksmithing,Jewelcrafting,48973.227,24468,3768,3,Female,64,1899-03-05,Basic,Married,1
5357,Talador Starweaver,Draenei,Warrior,1,8,Leatherworking,Leatherworking,7130.4478,24812,3769,,Male,45,1224-12-06,Advanced,Single,1
5358,Alonsus Barthalomew,Undead,Warrior,1,7,Jewelcrafting,Leatherworking,16488.438,20186,3770,,Female,36,1768-03-01,Master,Married,3
5360,Anduin Crowley,Human,Hunter,1,5,Herbalism,Blacksmithing,11898.131,6919,3771,,Female,53,1094-02-05,Basic,Single,1
5361,Bolvar Menethil,Human,Warrior,1,1,Herbalism,Mining,2170.9702,14305,3772,35,Female,48,1402-02-09,Advanced,Married,2
5362,Calia Felstorm,Undead,Warrior,1,9,Alchemy,Enchanting,130.56787,6521,3773,14,Male,34,1685-03-19,Basic,Married,2
3970,Celestine Shadowbane,Worgen,Monk,3,9,Engineering,Mining,308.51572,11764,3773,86,Male,51,1777-08-30,Basic,Married,0
8523,Arthas Fordring,Human,Paladin,3,9,Herbalism,Skinning,3617.0276,24840,3773,21,Male,40,2004-06-04,Advanced,Married,2
5363,Garona Blackrock,Orc,Warlock,8,5,Tailoring,Mining,12715.473,747,3774,29,Male,42,1853-09-18,Master,Married,0
5364,Rastakhan Shadowhunter,Troll,Monk,18,8,Jewelcrafting,Mining,46542.563,14720,3775,90,Female,39,1959-09-12,Master,Married,0
5365,Lorna Mograine,Human,Hunter,1,1,Tailoring,Jewelcrafting,43904.477,22023,3776,49,Male,36,1829-07-26,Advanced,Single,2
5366,Thrall Bladefist,Orc,Shaman,1,1,Engineering,Engineering,7342.5034,24697,3777,15,Male,31,1085-02-24,Advanced,Married,0
4911,Arthas Proudmoore,Human,Priest,6,8,Enchanting,Blacksmithing,364.16678,3478,3778,49,Male,36,1179-11-25,Basic,Divorced,0
5367,Hamuul Bloodhoof,Tauren,Monk,19,8,Blacksmithing,Herbalism,24950.691,2091,3778,100,Female,35,1898-11-15,Advanced,Single,3
5368,Kael'thas Sunreaver,Blood Elf,Warrior,1,9,Mining,Enchanting,2904.3889,15658,3779,65,Male,41,1106-09-28,None,Married,2
8027,Ishanah Crystalheart,Draenei,Druid,2,9,Enchanting,Engineering,59537.809,16787,3779,27,Male,38,1225-04-29,Basic,Divorced,4
5369,Uther Fordring,Human,Rogue,1,4,Mining,Jewelcrafting,819.76617,20819,3780,94,Female,56,1758-02-14,Advanced,Single,0
5370,Varian Fordragon,Human,Demon Hunter,1,3,Alchemy,Engineering,17436.799,16585,3781,,Male,50,1998-07-31,Basic,Married,0
6033,Tirion Shaw,Human,Warrior,1,3,Blacksmithing,Jewelcrafting,3140.5969,1097,3781,,Female,95,1910-03-03,Advanced,Divorced,3
5371,Thargas Stormpike,Dwarf,Priest,1,5,Alchemy,Jewelcrafting,5399.7261,13906,3782,92,Male,53,1509-11-10,Basic,Single,2
5375,Durotan Bleeding Hollow,Orc,Warlock,1,3,Herbalism,Leatherworking,7870.7246,8105,3783,79,Male,34,1479-08-24,Master,Single,1
5376,Anduin Menethil,Human,Monk,6,5,Jewelcrafting,Leatherworking,150201.77,23291,3784,3,Male,29,1127-04-12,Advanced,Widowed,2
5377,Falstad Hammerfall,Dwarf,Warrior,9,8,Herbalism,Jewelcrafting,7872.333,16164,3785,24,Female,39,1906-07-05,None,Single,1
5378,Nobundo Starweaver,Draenei,Druid,15,9,Jewelcrafting,Blacksmithing,2751.0691,18117,3786,92,Male,38,1468-10-02,Advanced,Single,3
5379,Putress Windrunner,Undead,Priest,24,3,Alchemy,Herbalism,607.46399,423,3787,39,Female,49,1797-05-03,Basic,Married,2
5381,Fendrig Thunderbrew,Dwarf,Shaman,2,8,Blacksmithing,Leatherworking,9923.6143,9087,3788,47,Female,58,1461-09-28,Basic,Married,3
5382,Gavan Stormpike,Dwarf,Paladin,1,1,Mining,Skinning,24734.648,16604,3789,64,Female,33,1905-11-20,Master,Married,0
6036,Rehgar Frostwolf,Orc,Rogue,1,8,Enchanting,Herbalism,1201.0388,722,3790,101,Female,34,1704-06-28,None,Married,2
5383,Tirion Crowley,Human,Hunter,9,8,Enchanting,Herbalism,1119.6484,21631,3790,76,Female,42,1341-11-06,Advanced,Single,2
5386,Putress Mograine,Undead,Warrior,1,3,Jewelcrafting,Enchanting,2438.905,23595,3791,93,Female,44,1994-07-23,Basic,Married,1
5387,Orgrim Warsong,Orc,Warrior,2,2,Tailoring,Leatherworking,8563.0117,3117,3792,7,Male,40,1228-09-01,Advanced,Married,2
5389,Iridi Lightforged,Draenei,Priest,1,1,Skinning,Blacksmithing,260.72153,6761,3793,9,Male,79,1651-10-22,Advanced,Single,2
5390,Alonsus Crowley,Undead,Monk,37,1,Skinning,Blacksmithing,23947.033,16568,3794,49,Female,32,1494-08-25,Basic,Married,2
5392,Nimzy Overspark,Gnome,Warlock,8,8,Tailoring,Leatherworking,10137.184,22994,3795,78,Male,39,1446-06-12,Basic,Single,0
5395,Ivar Starseeker,Worgen,Paladin,1,8,Herbalism,Enchanting,850.80054,24275,3796,83,Male,41,1799-12-02,Advanced,Married,3
9923,Garona Thunderlord,Orc,Warrior,2,5,Jewelcrafting,Skinning,3301.0737,5240,3797,61,Female,42,1356-03-07,Basic,Married,3
5397,Tyrande Stormrage,Night Elf,Warrior,1,5,Blacksmithing,Skinning,213.54141,23815,3797,18,Female,48,1786-03-20,Advanced,Married,5
5398,Lorna Wrynn,Human,Paladin,1,10,Tailoring,Alchemy,1436.9459,23521,3798,30,Female,40,1728-10-12,Basic,Single,0
5400,Sassy Sparkbolt,Goblin,Demon Hunter,2,1,Engineering,Alchemy,517.34076,15201,3799,63,Female,25,1549-09-06,Master,Single,4
5401,Arthas VanCleef,Human,Warlock,12,6,Alchemy,Leatherworking,574.77686,13341,3800,,Male,42,1179-01-10,Basic,Single,4
5402,Jaina Fordragon,Human,Warrior,11,7,Leatherworking,Tailoring,1342.3958,19600,3801,100,Female,31,1866-06-30,Advanced,Divorced,3
6877,Leonid Faol,Undead,Rogue,3,9,Blacksmithing,Blacksmithing,696.41626,1074,3802,86,Female,29,1919-01-14,Basic,Single,2
5403,Bolvar VanCleef,Human,Warlock,4,9,Blacksmithing,Skinning,9959.9482,3868,3802,37,Male,40,1585-04-28,Basic,Married,3
5404,Aethas Theron,Blood Elf,Priest,7,8,Blacksmithing,Alchemy,740.95508,5458,3803,97,Female,35,1691-11-27,Advanced,Married,0
5406,Rommath Theron,Blood Elf,Demon Hunter,1,5,Skinning,Leatherworking,1848.1462,24704,3804,71,Male,49,1145-06-20,Basic,Married,2
5407,Fandral Staghelm,Night Elf,Death Knight,4,9,Alchemy,Blacksmithing,3502.2449,14436,3805,92,Female,36,1295-12-31,Basic,Married,4
5409,Garrosh Warsong,Orc,Priest,1,9,Jewelcrafting,Jewelcrafting,1078.0261,18141,3806,,Female,29,1771-07-27,Advanced,Married,1
5410,Garrosh Hellscream,Orc,Mage,3,6,Engineering,Enchanting,4224.6123,9526,3807,59,Female,42,2005-09-20,Master,Widowed,2
5411,Lilian Voss,Undead,Mage,2,10,Alchemy,Mining,19440.746,21951,3808,,Female,28,1753-10-11,Advanced,Single,0
5412,Thrall Blackrock,Orc,Priest,3,8,Skinning,Enchanting,2301.0413,13067,3809,,Female,49,1092-06-17,Advanced,Single,0
5413,Nathanos Windrunner,Undead,Hunter,2,2,Leatherworking,Herbalism,281.43109,7707,3810,34,Male,40,1929-09-29,Master,Single,1
5414,Pathaleon Dawnsinger,Blood Elf,Priest,1,4,Mining,Skinning,11053.018,20226,3811,76,Female,57,1094-10-04,Advanced,Single,2
5416,Tae'thelan Sunreaver,Blood Elf,Warrior,2,3,Enchanting,Enchanting,14901.249,976,3812,25,Male,39,1525-11-16,Basic,Married,1
624,Lorna Starseeker,Worgen,Monk,3,1,Jewelcrafting,Blacksmithing,1513.9946,24662,3813,70,Female,54,1661-01-04,Basic,Single,2
5417,Tirion Shaw,Human,Hunter,8,1,Engineering,Blacksmithing,5663.998,8192,3813,32,Female,37,1700-03-22,Basic,Married,0
5418,Liadrin Theron,Blood Elf,Hunter,3,3,Skinning,Blacksmithing,11816.712,7258,3814,90,Female,30,1355-04-01,Master,Single,0
5419,Tirion Proudmoore,Human,Hunter,5,6,Blacksmithing,Skinning,731.14551,24366,3815,,Male,40,1332-02-21,None,Married,3
5420,Adalyn Shadowbane,Worgen,Mage,1,2,Alchemy,Tailoring,2717.2598,17423,3816,,Male,62,1741-10-23,Basic,Single,0
2372,Adalyn Bloodfang,Worgen,Hunter,1,2,Engineering,Engineering,785389.88,23858,3816,55,Female,44,1634-01-31,Basic,Single,0
5423,Zandalar Bonecrusher,Troll,Demon Hunter,120,7,Alchemy,Jewelcrafting,1094.6277,16661,3817,36,Female,68,1569-06-11,Advanced,Single,1
5425,Muradin Stormpike,Dwarf,Druid,11,3,Engineering,Leatherworking,120522.13,11451,3818,64,Female,28,1819-03-28,Basic,Single,4
5428,Thrall Saurfang,Orc,Warlock,2,4,Alchemy,Skinning,6864.2441,21257,3819,17,Male,34,1237-08-26,Advanced,Married,0
1756,Lorna Godfrey,Worgen,Rogue,15,4,Tailoring,Skinning,5832.6953,10137,3819,99,Male,35,1522-11-20,Advanced,Married,2
5429,Gunther Menethil,Undead,Shaman,7,9,Leatherworking,Skinning,1044.6849,17339,3820,4,Male,39,1540-01-13,Basic,Single,0
5431,Ivar Shadowbane,Worgen,Mage,3,3,Engineering,Tailoring,1810.6895,24428,3821,57,Female,33,1250-02-14,Advanced,Single,5
5432,Zandalar Zandalari,Troll,Hunter,8,3,Tailoring,Alchemy,48547.277,18603,3822,48,Male,33,1802-12-11,Basic,Divorced,5
5433,Adalyn Godfrey,Worgen,Shaman,2,7,Skinning,Skinning,12500.759,18920,3823,97,Male,39,1764-02-14,Basic,Single,1
5435,Rehgar Bleeding Hollow,Orc,Rogue,1,3,Leatherworking,Tailoring,2360.8213,9225,3824,37,Male,31,1607-09-25,None,Married,3
5437,Mathias VanCleef,Human,Mage,1,1,Leatherworking,Enchanting,170.3744,11974,3825,60,Female,42,1248-11-28,Advanced,Single,2
5438,Magni Anvilmar,Dwarf,Rogue,8,4,Blacksmithing,Alchemy,7421.9727,6368,3826,17,Male,44,1839-09-18,Basic,Widowed,0
5439,Jaina Mograine,Human,Warlock,12,10,Leatherworking,Jewelcrafting,1261.6932,20229,3827,55,Female,44,1395-03-07,Advanced,Single,2
5440,Kelsey Steelspring,Gnome,Rogue,88,9,Herbalism,Leatherworking,3239.8613,5682,3828,74,Female,50,1506-04-20,Advanced,Single,1
5442,Liadrin Dawnblade,Blood Elf,Death Knight,6,9,Enchanting,Skinning,2415.6919,9701,3829,30,Male,39,1594-10-21,Advanced,Single,2
5443,Talanji Shadowhunter,Troll,Hunter,3,6,Leatherworking,Enchanting,10601.774,2004,3830,100,Female,66,1583-02-08,None,Divorced,1
5444,Eitrigg Frostwolf,Orc,Warrior,13,4,Enchanting,Alchemy,23871.943,24879,3831,48,Male,51,1968-04-09,Advanced,Divorced,2
5445,Jaina Fordragon,Human,Paladin,2,8,Alchemy,Skinning,8736.1924,12348,3832,14,Male,31,1328-04-21,Basic,Married,2
5447,Bolvar VanCleef,Human,Rogue,6,3,Engineering,Enchanting,7389.7319,2841,3833,41,Male,42,1032-06-06,Advanced,Divorced,1
5448,Vol'jin Soulflayer,Troll,Warlock,14,7,Herbalism,Skinning,13593.282,6974,3834,94,Male,32,1726-12-18,Basic,Married,3
5449,Falstad Ironforge,Dwarf,Paladin,10,6,Blacksmithing,Enchanting,1742.0942,20807,3835,92,Female,70,1138-03-14,Advanced,Divorced,1
5451,Sylvanas Blightcaller,Undead,Rogue,2,7,Alchemy,Enchanting,4122.9868,12264,3836,,Male,41,1838-02-23,Basic,Single,2
5452,Gazlowe Goldgrubber,Goblin,Warrior,1,9,Blacksmithing,Engineering,20879.576,9888,3837,,Male,88,1564-12-02,Advanced,Single,3
5455,Nubsy Gearspanner,Goblin,Druid,1,1,Blacksmithing,Enchanting,1699.7173,9229,3838,84,Male,49,1542-12-24,Advanced,Married,1
5457,Calia Faol,Undead,Shaman,4,3,Enchanting,Mining,38405.441,13976,3839,8,Female,45,1416-07-01,Advanced,Married,3
5458,Halduron Flamestrike,Blood Elf,Warrior,1,7,Herbalism,Skinning,999.01862,20605,3840,63,Male,42,1977-08-30,Basic,Single,1
3960,Nazgrel Blackrock,Orc,Warlock,1,7,Blacksmithing,Leatherworking,3860.9307,11004,3840,5,Female,33,1152-02-15,Advanced,Widowed,2
5459,Jaina VanCleef,Human,Rogue,1,8,Leatherworking,Tailoring,1347.5718,3034,3841,40,Male,35,1284-05-29,None,Married,3
5460,Gazlowe Blastfuse,Goblin,Paladin,1,2,Engineering,Alchemy,6977.6567,1051,3842,,Male,37,1988-07-14,Basic,Married,0
5461,Chromie Quickwrench,Gnome,Monk,13,4,Mining,Alchemy,1771.5918,12306,3843,78,Male,37,1936-07-14,Basic,Married,0
5462,Rehgar Thunderlord,Orc,Priest,7,4,Blacksmithing,Leatherworking,9526.4717,19494,3844,90,Male,44,1381-05-09,Basic,Single,1
5465,Zazzle Blastfuse,Goblin,Priest,8,7,Blacksmithing,Herbalism,2625.7578,22227,3845,77,Female,41,1225-07-08,Advanced,Married,0
3087,Grizzle Boomfizzle,Goblin,Warrior,1,10,Engineering,Alchemy,1451.5612,3520,3846,19,Female,53,1286-03-14,Master,Single,0
5466,Chromie Overspark,Gnome,Monk,8,10,Engineering,Engineering,270.67459,15904,3846,96,Female,36,1623-10-15,Basic,Married,3
5467,Millhouse Manastorm,Gnome,Priest,1,4,Leatherworking,Skinning,10751.586,15978,3847,45,Male,41,1298-11-21,Master,Widowed,2
5468,Fandral Staghelm,Night Elf,Rogue,1,1,Skinning,Herbalism,9869.7324,5810,3848,89,Female,62,1353-02-24,None,Widowed,1
5469,Bolvar Fordring,Human,Rogue,1,1,Tailoring,Herbalism,1353.9949,6999,3849,62,Male,96,1274-10-18,Master,Single,5
5470,Malfurion Ravencrest,Night Elf,Monk,9,8,Mining,Leatherworking,74.989487,5847,3850,,Female,41,1293-03-20,Basic,Married,0
5471,Rehgar Bleeding Hollow,Orc,Paladin,9,10,Alchemy,Enchanting,242.17789,1221,3851,101,Male,25,1409-03-16,None,Single,0
7087,Malfurion Shadowsong,Night Elf,Mage,1,5,Leatherworking,Tailoring,475.29828,19720,3852,19,Male,31,1707-09-18,Basic,Widowed,0
5473,Akama Truthseeker,Draenei,Warrior,1,5,Blacksmithing,Leatherworking,155.93924,6615,3852,,Female,42,1032-11-22,Advanced,Married,1
5474,Nazgrel Frostwolf,Orc,Rogue,10,6,Leatherworking,Engineering,969.41876,10782,3853,49,Female,37,1467-02-08,Basic,Widowed,2
5475,Naisha Ravencrest,Night Elf,Priest,3,6,Herbalism,Skinning,849.7395,17073,3854,97,Male,33,1248-08-16,Basic,Married,0
5476,Vincent Godfrey,Worgen,Demon Hunter,4,10,Leatherworking,Leatherworking,4487.8394,3624,3855,57,Male,25,1255-06-17,Basic,Married,2
9411,Muradin Hammerfall,Dwarf,Rogue,90,10,Mining,Enchanting,10588.981,14713,3855,87,Male,55,1679-10-10,Basic,Divorced,4
5478,Maiev Ravencrest,Night Elf,Monk,3,4,Leatherworking,Herbalism,318.95444,6494,3856,4,Female,38,1353-04-06,Basic,Married,3
5481,Fandral Shadowsong,Night Elf,Priest,2,10,Mining,Jewelcrafting,59587.203,19718,3857,37,Female,29,1593-08-04,None,Single,0
9720,Orgrim Frostwolf,Orc,Rogue,1,5,Jewelcrafting,Enchanting,32384.941,22600,3858,79,Male,51,1300-12-30,Basic,Widowed,0
5482,Nimzy Thermaplugg,Gnome,Warrior,2,5,Enchanting,Alchemy,568.40393,9503,3858,95,Male,27,1687-11-03,Master,Single,0
7465,Mathias Shaw,Human,Paladin,1,5,Herbalism,Alchemy,2274.8025,22301,3859,,Male,54,1399-12-07,Advanced,Widowed,3
5483,Bael Bronzebeard,Dwarf,Warrior,3,5,Alchemy,Engineering,210591.33,2069,3859,64,Female,33,1864-04-18,None,Married,0
5484,Uther Menethil,Human,Rogue,5,3,Skinning,Alchemy,1738.5197,19734,3860,78,Female,37,1316-11-18,Basic,Married,1
2894,Orgrim Saurfang,Orc,Rogue,1,3,Enchanting,Engineering,17564.834,3298,3860,79,Female,33,1150-01-08,Basic,Single,1
5485,Adalyn Darkfang,Worgen,Rogue,1,4,Blacksmithing,Blacksmithing,24.251879,10971,3861,,Male,29,1551-06-28,Master,Divorced,0
5486,Jeklik Hexer,Troll,Mage,1,2,Skinning,Alchemy,309.1738,8503,3862,64,Male,59,1549-06-23,None,Single,0
5487,Kurdran Ironforge,Dwarf,Paladin,2,2,Mining,Jewelcrafting,1999.9725,21806,3863,66,Male,29,1911-11-04,None,Married,3
5488,Akama Stormcaller,Draenei,Monk,60,7,Herbalism,Engineering,869.65839,5407,3864,24,Female,34,1209-11-10,Basic,Single,1
5489,Velen Lightbringer,Draenei,Rogue,2,1,Engineering,Skinning,10959.664,2844,3865,,Female,40,1244-11-13,Basic,Single,0
5490,Orgrim Bleeding Hollow,Orc,Warlock,3,9,Blacksmithing,Herbalism,84528.828,13607,3866,34,Female,56,1531-09-18,Advanced,Single,1
4032,Uther Crowley,Human,Hunter,2,9,Herbalism,Herbalism,3206.0266,14128,3866,,Female,54,2003-10-13,None,Married,0
5491,Sen'jin Bonecrusher,Troll,Shaman,1,9,Leatherworking,Leatherworking,444219.22,13920,3867,9,Female,34,1252-07-01,Advanced,Married,0
5492,Tirion Mograine,Human,Death Knight,1,10,Enchanting,Jewelcrafting,2197.9661,5934,3868,,Male,30,1676-03-23,Basic,Divorced,1
5494,Nazgrel Warsong,Orc,Warrior,6,6,Herbalism,Enchanting,8142.1904,4667,3869,68,Female,41,1798-04-28,Basic,Married,0
5496,Maiev Stormrage,Night Elf,Priest,5,6,Engineering,Alchemy,15643.594,8448,3870,57,Male,56,1141-02-08,Advanced,Single,3
2197,Blackhand Hellscream,Orc,Warrior,62,6,Blacksmithing,Skinning,3572.854,2183,3870,72,Female,50,1868-09-15,Basic,Married,2
5499,Falstad Wildhammer,Dwarf,Priest,1,6,Mining,Herbalism,3213.1311,3640,3871,,Female,66,1709-08-09,Advanced,Single,2
4846,Alonsus Barthalomew,Undead,Druid,1,6,Mining,Leatherworking,30305.184,20684,3871,,Male,39,1656-03-13,Basic,Single,2
5500,Lor'themar Dawnsinger,Blood Elf,Mage,2,8,Jewelcrafting,Jewelcrafting,9427.3857,24593,3872,102,Female,39,1606-08-05,None,Married,4
7964,Velen Stormcaller,Draenei,Death Knight,1,1,Alchemy,Herbalism,265.37061,18439,3873,,Female,36,1099-08-09,Advanced,Married,1
5501,Gavan Hammerfall,Dwarf,Priest,1,1,Blacksmithing,Alchemy,848.55609,11189,3873,72,Male,56,1866-10-28,Basic,Single,3
5502,Rommath Flamestrike,Blood Elf,Paladin,1,10,Tailoring,Blacksmithing,811.30603,8810,3874,,Male,45,1655-06-27,Basic,Divorced,3
5503,Garrosh Saurfang,Orc,Rogue,3,1,Leatherworking,Blacksmithing,345.02643,2166,3875,,Male,31,1873-08-23,None,Divorced,1
5504,Druz Blastfuse,Goblin,Demon Hunter,2,6,Blacksmithing,Mining,2514.8718,2863,3876,19,Female,57,1526-10-10,Basic,Married,1
5505,Zandalar Hexer,Troll,Priest,95,6,Herbalism,Tailoring,20869.23,19677,3877,26,Male,76,1324-10-02,Advanced,Single,4
5506,Lorna Mograine,Human,Shaman,11,7,Engineering,Leatherworking,2471.7144,5307,3878,1,Female,43,1414-12-21,Basic,Single,0
5507,Gunther Menethil,Undead,Hunter,2,8,Jewelcrafting,Leatherworking,3237.7043,17673,3879,100,Female,42,1656-08-19,Basic,Single,1
8676,Millhouse Thermaplugg,Gnome,Warlock,2,8,Blacksmithing,Enchanting,3174.0925,12608,3879,91,Female,38,1539-01-08,Basic,Married,4
5508,Thrall Blackrock,Orc,Shaman,1,4,Blacksmithing,Engineering,5901.8296,6574,3880,103,Female,39,1968-03-30,None,Divorced,2
8144,Gallywix Zapnozzle,Goblin,Warrior,1,4,Engineering,Leatherworking,16.787712,10105,3880,84,Female,38,1632-02-25,Advanced,Divorced,1
5513,Moira Hammerfall,Dwarf,Hunter,1,5,Alchemy,Herbalism,5374.6001,6472,3881,26,Male,35,1041-05-11,Basic,Married,0
5514,Brann Thunderbrew,Dwarf,Monk,2,2,Alchemy,Jewelcrafting,1326.1489,19981,3882,63,Male,50,1851-01-22,Basic,Divorced,1
5515,Broll Whisperwind,Night Elf,Warlock,4,5,Herbalism,Mining,616.86682,16208,3883,1,Male,45,1669-10-30,Master,Married,0
4654,Gelbin Manastorm,Gnome,Monk,1,5,Alchemy,Leatherworking,574254.56,23861,3883,,Male,47,1490-01-08,Advanced,Single,3
5517,Cordana Feathermoon,Night Elf,Paladin,2,5,Alchemy,Skinning,16.161625,23781,3884,19,Male,31,1104-02-04,None,Married,1
5518,Tirion Wrynn,Human,Warlock,1,7,Mining,Leatherworking,40983.563,3972,3885,70,Male,49,1973-08-13,Basic,Married,4
5519,Amelia Menethil,Undead,Monk,2,8,Blacksmithing,Mining,18843.988,7912,3886,,Male,72,1415-01-08,Basic,Married,1
5520,Uther Fordragon,Human,Mage,2,10,Engineering,Enchanting,4430.6865,22435,3887,55,Female,53,1602-03-29,Basic,Single,0
5522,Zazzle Kaboombox,Goblin,Hunter,2,1,Alchemy,Herbalism,2034.2458,21969,3888,97,Female,48,1072-01-03,Basic,Married,4
5524,Lorna Proudmoore,Human,Druid,1,2,Herbalism,Enchanting,1963.6309,15707,3889,23,Female,46,1379-10-27,Basic,Divorced,0
5525,Grom Bleeding Hollow,Orc,Shaman,4,4,Engineering,Enchanting,19637.914,13597,3890,85,Male,45,1129-08-15,Basic,Single,4
5526,Tobias Wyrmbane,Worgen,Paladin,53,7,Blacksmithing,Skinning,54391.891,7124,3891,68,Female,30,1807-06-27,Advanced,Single,1
5527,Orgrim Bladefist,Orc,Hunter,31,1,Leatherworking,Skinning,31410.701,10203,3892,18,Female,33,1897-05-21,Basic,Married,0
1239,Pathaleon Brightwing,Blood Elf,Warlock,1,3,Herbalism,Herbalism,1079.1663,21525,3893,84,Male,44,1088-04-09,Basic,Single,3
5528,Darius Starseeker,Worgen,Demon Hunter,2,3,Skinning,Skinning,1712.4103,2259,3893,,Male,53,1172-10-20,Master,Married,1
5529,Chromie Boltbucket,Gnome,Paladin,7,9,Alchemy,Tailoring,6703.6724,9535,3894,3,Female,47,1557-04-09,Advanced,Divorced,3
5530,Aethas Sunfury,Blood Elf,Monk,9,10,Tailoring,Herbalism,14389.97,10943,3895,92,Male,37,1410-12-23,Basic,Single,3
4802,Jevan Stormhoof,Tauren,Warlock,2,10,Leatherworking,Engineering,1575.9651,11377,3895,48,Male,42,1637-10-12,Basic,Married,0
5531,Garrosh Frostwolf,Orc,Hunter,3,10,Enchanting,Blacksmithing,4017.1011,16455,3896,85,Male,31,1949-06-21,Advanced,Married,2
9537,Falstad Flintlocke,Dwarf,Rogue,1,1,Mining,Enchanting,46.158978,23775,3897,59,Female,45,1428-12-08,Basic,Single,2
9927,Falstad Flintlocke,Dwarf,Warrior,3,1,Blacksmithing,Jewelcrafting,18159.809,21419,3897,36,Female,36,1854-06-15,None,Single,0
5532,Rehgar Warsong,Orc,Rogue,30,1,Herbalism,Enchanting,1243.8921,12325,3897,59,Female,42,1806-12-06,Basic,Single,1
2545,Uther Fordring,Human,Demon Hunter,12,8,Blacksmithing,Herbalism,5636.5591,19918,3898,76,Female,55,1867-07-22,Advanced,Single,0
5535,Fandral Ravencrest,Night Elf,Monk,1,8,Enchanting,Tailoring,4682.8887,10262,3898,,Male,31,1235-02-27,Basic,Divorced,1
5536,Lorna VanCleef,Human,Priest,3,1,Skinning,Skinning,618.28015,8524,3899,93,Male,31,1150-10-06,Basic,Single,2
5537,Vincent Starseeker,Worgen,Warrior,1,8,Enchanting,Mining,1364.7026,18556,3900,2,Male,50,1299-05-21,Master,Married,0
1894,Meryl Blightcaller,Undead,Warrior,6,4,Leatherworking,Tailoring,25588.281,2907,3901,30,Male,43,1321-06-01,Advanced,Widowed,2
5679,Kurdran Wildhammer,Dwarf,Warlock,2,4,Skinning,Tailoring,24973.277,22683,3901,5,Female,39,1922-05-03,Basic,Divorced,2
5538,Jarod Shadowsong,Night Elf,Warrior,8,4,Engineering,Herbalism,23350.229,21462,3901,19,Male,35,1270-08-22,Basic,Single,0
5539,Nobundo Crystalheart,Draenei,Paladin,2,10,Alchemy,Leatherworking,3229.4561,11080,3902,75,Male,30,1725-09-11,None,Married,0
