student_id,name,age,gender,major,learning_style,parents_education_level,avg_sleep_hours,high_school_gpa,study_hours_per_week,family_income,english_proficiency,math_proficiency,science_proficiency,final_gpa,graduation_within_4_years,academic_performance_description
845,Jon Black,18,Female,Business,Reading/Writing,High School,6.427765877763861,3.17,16,61000.0,85,71,75,2.5,1,"Average performance, requires more focused study approach"
846,Nicholas Morgan,19,Female,Biology,Kinesthetic,Bachelor's Degree,5.019259834892453,3.11,22,51000.0,79,71,83,2.75,1,"Average performance, possibly impacted by insufficient rest"
847,Timothy Romero,18,Female,Social Sciences,Kinesthetic,High School,7.506223112089598,2.58,22,27000.0,81,70,79,2.75,1,"Average performance, requires more focused study approach"
848,Fernando Young,25,Male,Psychology,Reading/Writing,Master's Degree,6.605038289683126,3.0,19,85000.0,92,86,93,2.5,1,"Average performance, requires more focused study approach"
849,Lawrence Griffin,19,Female,Economics,Visual,High School,6.764462757332939,2.89,13,21000.0,73,89,76,3.0,1,Solid performance with room for increased study time
850,Ethan Williams,19,Male,Computer Science,Visual,Master's Degree,5.184758584878763,2.0,14,72000.0,73,84,86,2.25,0,"Struggling despite effort, may benefit from academic support services"
851,Joel Paul,18,Female,Engineering,Kinesthetic,Associate Degree,9.387100551644206,2.77,11,52000.0,81,87,86,2.5,1,"Average performance, requires more focused study approach"
852,Glenn Torres,20,Female,Computer Science,Kinesthetic,Bachelor's Degree,8.315071279579174,2.81,12,46000.0,80,96,100,2.5,1,"Average performance, requires more focused study approach"
853,Katherine Carr,18,Female,Biology,Kinesthetic,High School,8.446233826257968,3.27,11,10000.0,78,81,96,3.0,1,Solid performance with room for increased study time
854,Jeffrey Martinez,21,Female,Social Sciences,Reading/Writing,Master's Degree,6.541832946337477,2.97,15,146000.0,88,81,80,2.25,0,"Struggling despite effort, may benefit from academic support services"
855,Rachel Potts,18,Female,Biology,Visual,High School,4.40622566574487,2.89,21,16000.0,79,79,89,2.5,1,"Average performance, possibly impacted by insufficient rest"
856,Gabriel Clark,18,Male,Computer Science,Kinesthetic,High School,9.929376073734266,3.77,22,57000.0,83,85,89,2.75,0,"Average performance, requires more focused study approach"
857,Ricky Edwards,18,Female,Engineering,Kinesthetic,Associate Degree,6.908353737991198,3.62,17,92000.0,75,98,100,2.75,1,"Average performance, requires more focused study approach"
858,Stephen Moreno,19,Male,Psychology,Auditory,High School,5.876800305969919,3.45,17,24000.0,94,80,84,2.0,0,"Struggling despite effort, may benefit from academic support services"
859,George Rodriguez,19,Female,Engineering,Reading/Writing,High School,7.6252023617246705,2.75,7,41000.0,83,76,86,2.5,0,"Average performance, requires more focused study approach"
860,Angie Cunningham,18,Male,Mathematics,Auditory,Master's Degree,8.750681182004946,3.65,23,63000.0,83,98,85,3.25,1,Good academic standing maintained through consistent effort
861,Curtis Smith,20,Male,Mathematics,Visual,Doctorate,6.9654241658718,3.38,36,68000.0,88,100,99,3.75,1,Outstanding achievement through dedicated effort and consistent study
862,Tyler Sutton,19,Male,Biology,Auditory,Associate Degree,8.917862751909063,3.03,27,58000.0,75,78,90,2.75,0,"Average performance, requires more focused study approach"
863,Raymond Butler,19,Male,Engineering,Auditory,Master's Degree,8.624499907775302,3.58,40,50000.0,100,100,100,4.0,1,Outstanding achievement through dedicated effort and consistent study
864,Teresa Lee,19,Female,Business,Auditory,Associate Degree,5.385428218896912,2.83,23,71000.0,83,72,71,2.5,1,"Average performance, possibly impacted by insufficient rest"
865,Amber Dunn,19,Female,Computer Science,Reading/Writing,High School,5.989314841510785,3.75,19,30000.0,87,85,89,3.0,1,Solid performance with room for increased study time
866,Terri Wong,19,Male,Engineering,Visual,Bachelor's Degree,8.43630574491965,3.17,27,169000.0,94,100,100,3.5,1,Strong performance supported by good sleep habits
867,Brandon Gonzales,18,Male,Engineering,Auditory,Bachelor's Degree,4.0,3.56,14,99000.0,78,87,91,2.75,1,"Average performance, possibly impacted by insufficient rest"
868,Lynn Hall,18,Female,Biology,Reading/Writing,Doctorate,6.775816460252517,4.0,34,11000.0,100,90,100,3.25,1,Good academic standing maintained through consistent effort
869,Katrina Mcguire,21,Male,Biology,Visual,High School,4.853753197562993,3.52,24,86000.0,79,79,89,2.5,1,"Average performance, possibly impacted by insufficient rest"
870,Alyssa Washington,23,Female,Computer Science,Kinesthetic,Bachelor's Degree,6.285169297849713,2.55,16,69000.0,77,87,87,2.25,1,"Struggling despite effort, may benefit from academic support services"
871,Maria Nelson,19,Female,Engineering,Auditory,High School,6.551769866456194,3.22,14,49000.0,79,94,87,3.0,1,Solid performance with room for increased study time
872,Olivia Campos,18,Female,Business,Visual,High School,6.462633433138738,3.43,13,60000.0,81,84,72,2.75,1,"Average performance, requires more focused study approach"
873,Savannah York,20,Female,Business,Auditory,High School,6.171608121831087,3.45,14,34000.0,90,90,85,2.5,1,"Average performance, requires more focused study approach"
874,Nicholas Johnson,19,Male,Mathematics,Kinesthetic,Doctorate,5.354284525556778,2.94,24,206000.0,71,90,88,2.75,1,"Average performance, possibly impacted by insufficient rest"
875,Amber Holden,18,Female,Computer Science,Visual,Bachelor's Degree,10.0,2.92,20,51000.0,92,100,96,2.75,1,"Average performance, requires more focused study approach"
876,David Johnston,18,Male,Engineering,Reading/Writing,Bachelor's Degree,9.801193006242027,3.75,16,92000.0,98,93,100,3.25,1,Solid performance with room for increased study time
877,Michael Combs,20,Male,Business,Visual,Associate Degree,5.256901269615575,2.74,10,93000.0,71,85,75,3.0,1,Solid performance with room for increased study time
878,Christina Tucker,20,Female,Mathematics,Reading/Writing,High School,9.373175126955351,2.85,18,62000.0,78,90,78,2.5,1,"Average performance, requires more focused study approach"
879,Eric Martinez,18,Male,Psychology,Visual,High School,6.400801764290721,3.79,19,52000.0,89,91,87,3.25,1,Solid performance with room for increased study time
880,Timothy Johns,18,Female,Business,Reading/Writing,High School,7.1937812099975655,2.98,8,46000.0,83,78,65,2.25,1,"Below average performance, needs significant increase in study effort"
881,Tiffany Jensen,18,Female,Psychology,Kinesthetic,Associate Degree,6.905089060154626,2.76,14,49000.0,86,76,92,2.75,1,"Average performance, requires more focused study approach"
882,Nancy Allen,20,Female,Economics,Kinesthetic,Bachelor's Degree,6.010377038119051,2.81,38,64000.0,85,92,91,3.0,1,Good academic standing maintained through consistent effort
883,David Douglas,18,Female,Social Sciences,Kinesthetic,Associate Degree,8.47577851540922,3.29,8,150000.0,86,82,83,2.5,1,"Average performance, requires more focused study approach"
884,Tammy Tyler,18,Male,Business,Visual,High School,7.1888297958649865,2.33,1,44000.0,69,74,65,1.5,0,"Below average performance, needs significant increase in study effort"
885,James Williams,20,Male,Mathematics,Kinesthetic,High School,6.285172865171138,2.88,4,266000.0,68,80,78,2.25,1,"Below average performance, needs significant increase in study effort"
886,Wendy Shaw,18,Female,Social Sciences,Auditory,High School,5.043115834299291,3.17,40,96000.0,90,96,82,2.75,1,"Average performance, possibly impacted by insufficient rest"
887,Kyle West,20,Male,Social Sciences,Kinesthetic,Associate Degree,5.65960747942132,3.77,13,24000.0,85,83,87,2.75,0,"Average performance, possibly impacted by insufficient rest"
888,Cody Woodward,18,Female,Biology,Reading/Writing,Master's Degree,4.537929826596855,3.71,21,91000.0,100,92,93,2.5,1,"Average performance, possibly impacted by insufficient rest"
889,Tanya Smith,18,Female,Biology,Reading/Writing,Bachelor's Degree,7.018335322622754,2.89,23,88000.0,90,87,97,3.0,1,Good academic standing maintained through consistent effort
890,Patrick Kerr,18,Female,Engineering,Reading/Writing,Bachelor's Degree,5.205001611573406,3.84,26,53000.0,92,93,92,3.0,1,Good academic standing maintained through consistent effort
891,Joyce Taylor,20,Male,Economics,Visual,Associate Degree,6.601659231222188,2.98,14,164000.0,78,91,81,2.5,1,"Average performance, requires more focused study approach"
892,Justin Pacheco,21,Male,Psychology,Auditory,Associate Degree,9.055152780415556,2.51,29,59000.0,88,86,89,3.0,1,Good academic standing maintained through consistent effort
893,Angel Griffith,21,Male,Biology,Kinesthetic,High School,8.798949359382378,2.91,20,42000.0,81,80,88,2.5,0,"Average performance, requires more focused study approach"
894,Renee Hall,19,Male,Engineering,Auditory,Master's Degree,6.951584658846073,4.0,20,57000.0,89,91,100,4.0,1,Exceptional academic performance with natural ability
895,Thomas Potter II,20,Female,Economics,Auditory,Bachelor's Degree,6.869372910785275,3.33,14,163000.0,88,91,79,3.0,1,Solid performance with room for increased study time
896,Hannah Nelson,18,Male,Mathematics,Reading/Writing,High School,9.819811824131513,3.01,14,65000.0,83,87,82,2.75,1,"Average performance, requires more focused study approach"
897,Kristi Wilson,18,Male,Computer Science,Reading/Writing,Associate Degree,7.781134180538067,3.94,27,77000.0,100,100,100,3.5,1,Strong performance supported by good sleep habits
898,Bryan Lewis,21,Male,Mathematics,Reading/Writing,Associate Degree,6.508290310185216,2.41,35,52000.0,81,80,82,2.5,1,"Average performance, requires more focused study approach"
899,Samuel Martin,18,Female,Psychology,Visual,Bachelor's Degree,4.860972824319322,2.61,19,162000.0,84,79,81,2.25,1,"Struggling despite effort, may benefit from academic support services"
900,Brandon Townsend,18,Female,Mathematics,Auditory,Master's Degree,7.5908098272471145,2.57,17,45000.0,84,93,85,3.0,1,Solid performance with room for increased study time
901,Katrina Cole,18,Male,Engineering,Auditory,Associate Degree,8.243985658874294,3.31,30,66000.0,81,96,100,3.5,1,Strong performance supported by good sleep habits
902,Martin Lee,18,Male,Engineering,Visual,Associate Degree,6.052522713229534,3.21,28,62000.0,86,100,100,3.5,1,High achievement despite suboptimal rest
903,Lisa Vaughan MD,18,Male,Social Sciences,Visual,High School,7.436804132707048,3.77,23,123000.0,83,82,82,2.25,0,"Struggling despite effort, may benefit from academic support services"
904,Adrian Griffin,19,Male,Business,Visual,High School,6.454640057627456,3.12,7,50000.0,78,87,82,2.25,1,"Below average performance, needs significant increase in study effort"
905,William Taylor,19,Female,Mathematics,Auditory,High School,6.723951401201496,2.8,10,123000.0,72,81,68,2.25,1,"Struggling despite effort, may benefit from academic support services"
906,Joanna Ochoa,21,Female,Engineering,Auditory,High School,4.0,3.0,12,43000.0,77,86,80,2.5,1,"Average performance, possibly impacted by insufficient rest"
907,Anthony Johnson,21,Male,Psychology,Reading/Writing,Bachelor's Degree,6.667327894425797,3.31,26,129000.0,95,86,95,3.25,1,Good academic standing maintained through consistent effort
908,Tamara Garcia,18,Male,Business,Reading/Writing,Bachelor's Degree,8.454053953612082,2.41,8,99000.0,85,73,70,2.0,1,"Below average performance, needs significant increase in study effort"
909,Taylor Boyle,18,Non-Binary,Psychology,Auditory,High School,6.052896166650163,4.0,14,31000.0,88,84,80,2.75,1,"Average performance, requires more focused study approach"
910,Sarah Brady,19,Male,Business,Reading/Writing,Bachelor's Degree,7.0787895523229745,3.51,20,86000.0,86,77,83,3.0,1,Good academic standing maintained through consistent effort
911,Courtney Miller,19,Female,Computer Science,Visual,High School,5.866073939962119,3.11,12,13000.0,77,100,90,2.5,1,"Average performance, possibly impacted by insufficient rest"
912,Richard Mcbride,18,Male,Business,Kinesthetic,High School,7.540662514439159,3.31,33,36000.0,81,77,87,2.5,1,"Average performance, requires more focused study approach"
913,Jacqueline Torres,20,Female,Computer Science,Reading/Writing,High School,6.67521520369574,3.35,25,20000.0,90,95,85,2.5,1,"Average performance, requires more focused study approach"
914,Julie Davis,19,Male,Social Sciences,Auditory,Associate Degree,5.59113768897699,3.05,26,257000.0,89,80,75,3.25,1,Good academic standing maintained through consistent effort
915,Stephen Ward,19,Female,Social Sciences,Reading/Writing,High School,8.998827201497692,2.68,9,20000.0,94,73,79,2.75,0,"Average performance, requires more focused study approach"
916,Lauren Campbell,19,Non-Binary,Engineering,Reading/Writing,Associate Degree,8.393398020298322,3.42,19,381000.0,89,94,91,3.0,1,Solid performance with room for increased study time
917,Paul Johnson,18,Male,Economics,Reading/Writing,Associate Degree,6.092639854107738,3.32,12,101000.0,99,96,86,2.5,1,"Average performance, requires more focused study approach"
918,Juan Tyler,23,Male,Business,Kinesthetic,Doctorate,7.746682464126666,3.1,19,36000.0,90,96,100,4.0,1,Exceptional academic performance with natural ability
919,Amy Torres,20,Male,Biology,Visual,High School,7.806118004230571,3.71,26,105000.0,81,82,89,3.0,1,Good academic standing maintained through consistent effort
920,Donna Curtis,18,Male,Mathematics,Auditory,High School,7.963451852516764,3.15,22,38000.0,80,83,87,2.5,0,"Average performance, requires more focused study approach"
921,Anna Eaton,21,Male,Social Sciences,Kinesthetic,High School,4.458616156007383,3.36,9,22000.0,77,65,73,1.75,0,"Below average performance, needs significant increase in study effort"
922,Steven Gallegos,19,Male,Engineering,Auditory,Bachelor's Degree,8.509909811548942,3.95,23,93000.0,84,92,95,3.0,1,Good academic standing maintained through consistent effort
923,Natasha Dennis,21,Female,Economics,Auditory,High School,6.145451555611403,3.01,6,98000.0,74,89,80,1.5,1,"Below average performance, needs significant increase in study effort"
924,Alyssa Waller,20,Male,Business,Auditory,Bachelor's Degree,6.463258099838099,3.41,24,177000.0,76,80,87,3.0,1,Good academic standing maintained through consistent effort
925,Micheal Anderson,19,Male,Social Sciences,Kinesthetic,Associate Degree,10.0,3.53,12,100000.0,93,94,100,3.5,1,Strong performance supported by good sleep habits
926,Anne Shaw,18,Female,Computer Science,Visual,Associate Degree,7.452810071081518,2.76,16,56000.0,75,91,84,3.0,0,Solid performance with room for increased study time
927,Melinda Gomez,18,Male,Biology,Auditory,Associate Degree,6.420516286829237,3.15,37,173000.0,95,87,100,2.75,1,"Average performance, requires more focused study approach"
928,Richard Stevenson,19,Female,Biology,Visual,High School,4.0,3.06,7,135000.0,74,82,90,1.5,0,"Below average performance, needs significant increase in study effort"
929,Gabriel Padilla,20,Male,Biology,Visual,High School,9.084646200919533,2.52,14,72000.0,76,76,92,2.5,1,"Average performance, requires more focused study approach"
930,Sheila Ruiz,18,Female,Computer Science,Reading/Writing,High School,4.982185493787096,4.0,17,140000.0,87,92,94,3.25,1,Solid performance with room for increased study time
931,Gary Johnson,18,Female,Social Sciences,Kinesthetic,Associate Degree,5.494841644750744,2.42,7,291000.0,76,61,68,1.5,0,"Below average performance, needs significant increase in study effort"
