Name,Age,Experience,KnifeSkills,PlatingAesthetics,Creativity,ChallengeWinRate,JudgesFeedback,StressManagement,SocialMediaFollowing,Education,Country,CuisineSpecialty,AudiencePopularity,SignatureDishes,UniqueIngredients,HoursPracticed,Top10Percent
Barbara Alexander Miller,24,12,8.59,9.21,7.46,29.11,8.47,3.04,3.91,High School,India,Indian,4.59,2,4,25.5,1
Linda Christopher Williams,35,11,4.02,8.05,10.0,38.02,6.56,5.08,7.37,High School,Brazil,Japanese,3.62,2,9,23.1,1
James Olivia Williams,25,7,6.96,8.77,10.0,18.16,7.34,7.42,3.97,High School,Italy,Japanese,0.14,1,4,21.54,1
Michael Emma Johnson,22,5,6.42,4.34,6.65,7.4,7.09,1.0,0.43,High School,Brazil,Japanese,5.79,4,5,19.69,0
Mary Benjamin Williams,34,8,4.88,3.33,9.67,0.0,3.85,1.56,3.8,Bachelor's,UK,Japanese,1.45,2,8,20.65,0
Mary Olivia Smith,58,11,2.48,4.85,7.78,17.54,5.25,6.0,6.5,Associate's,India,Mexican,2.11,2,5,19.26,0
John Alexander Brown,23,5,4.98,6.0,7.75,25.3,8.16,7.6,5.05,Culinary School,China,Indian,1.21,4,1,25.98,0
James Alexander Brown,34,7,7.38,8.15,10.0,30.74,7.53,4.14,7.72,Associate's,USA,Japanese,5.2,3,3,24.58,0
Linda Emma Brown,18,3,4.33,5.9,6.85,23.65,7.23,1.0,1.32,High School,USA,Mexican,0.95,5,8,15.29,0
Michael Olivia Johnson,41,14,7.15,8.45,10.0,14.44,7.13,9.58,8.1,Associate's,Japan,Mexican,2.56,1,3,12.61,1
William Christopher Garcia,23,3,1.57,5.12,4.6,18.75,6.03,7.04,4.29,Culinary School,China,French,4.52,4,6,13.87,0
James Sophie Miller,31,14,3.74,6.57,8.65,16.01,6.5,1.99,6.72,Associate's,Mexico,French,1.68,2,1,18.22,0
Linda Grace Miller,32,6,1.65,5.44,5.59,4.05,4.46,7.79,6.37,High School,USA,Italian,4.46,6,2,21.11,0
William Edward Williams,18,5,4.89,6.45,6.06,25.5,6.83,5.18,6.25,Culinary School,Mexico,Mexican,3.43,1,2,19.73,0
Linda Alexander Brown,32,13,6.88,7.34,8.52,20.3,5.99,9.55,6.04,High School,Italy,Italian,8.61,4,8,23.15,0
Robert Edward Williams,37,12,4.37,9.56,8.54,25.6,6.04,5.04,2.47,Associate's,India,Mexican,7.95,5,13,19.93,0
William Christopher Williams,42,12,6.68,6.88,8.72,19.1,6.55,2.88,4.74,Associate's,UK,Japanese,9.93,8,4,27.98,0
Mary Edward Garcia,25,8,1.23,5.97,8.99,14.06,6.51,1.93,5.81,High School,Japan,Japanese,5.29,2,3,22.54,0
Linda Grace Davis,45,10,4.28,6.14,8.87,23.61,6.61,5.82,6.28,High School,Mexico,Italian,5.75,5,3,20.09,0
Robert Sophia Garcia,37,13,7.22,6.62,6.48,32.0,5.55,4.33,5.15,Culinary School,Italy,Japanese,9.47,1,3,12.45,0
William Olivia Rodriguez,45,11,6.93,5.9,7.86,13.46,5.54,3.63,3.78,Culinary School,UK,Japanese,4.0,1,5,21.75,0
Michael Alexander Smith,29,12,5.43,9.12,9.15,31.91,6.7,6.31,4.75,Associate's,Brazil,French,5.56,2,8,22.5,1
Patricia Grace Rodriguez,30,8,7.91,10.0,8.55,22.26,7.38,3.38,4.36,High School,France,Japanese,3.79,5,3,16.43,0
Patricia Christopher Johnson,48,9,3.84,7.23,9.31,2.3,5.97,3.4,4.15,High School,Mexico,French,5.46,2,6,14.22,0
William Olivia Miller,28,11,6.19,7.42,8.18,18.95,5.63,2.27,3.63,High School,UK,Indian,0.81,3,6,25.47,0
Michael Olivia Martinez,38,8,7.23,9.27,9.93,28.6,6.85,7.31,0.44,Associate's,UK,Mexican,7.84,7,6,15.16,1
Elizabeth Daniel Martinez,34,9,4.93,7.03,4.91,12.74,5.99,4.48,6.2,High School,Japan,French,9.85,4,7,20.83,0
Michael Emma Rodriguez,37,7,6.61,7.59,9.22,29.08,8.48,4.63,4.88,High School,Germany,French,0.66,3,4,20.15,1
Patricia Christopher Garcia,26,10,7.55,7.3,4.45,13.74,6.67,8.01,5.34,Associate's,USA,French,8.01,2,7,22.23,0
Michael Christopher Jones,41,20,3.17,5.71,8.97,19.92,7.0,1.38,6.05,Bachelor's,India,Mexican,2.42,3,4,15.19,0
Elizabeth Sophia Garcia,24,7,4.63,8.26,10.0,24.12,5.99,7.05,6.51,Bachelor's,Japan,Mexican,1.98,4,5,19.4,0
Elizabeth Edward Garcia,31,14,7.61,9.19,6.68,41.87,7.92,3.78,4.57,Associate's,India,Mexican,6.93,1,5,15.16,0
Barbara Sophie Miller,23,1,3.96,4.8,5.53,1.47,5.58,4.77,4.81,Bachelor's,China,Japanese,0.44,2,5,20.37,0
Robert Sophie Johnson,33,5,6.99,7.56,8.21,42.24,7.93,8.74,7.36,High School,Germany,French,4.63,1,9,22.52,1
William Christopher Garcia,37,5,4.67,6.61,5.38,12.08,5.78,1.68,2.35,Associate's,India,Mexican,0.01,3,4,24.48,0
James Sophie Jones,29,7,3.28,4.66,7.36,19.63,6.27,2.13,4.27,Bachelor's,Germany,Indian,5.54,4,4,27.47,0
Patricia Grace Smith,18,0,3.26,7.82,9.26,8.35,4.2,5.51,1.11,Bachelor's,USA,Mexican,4.62,4,4,18.68,0
William Sophie Davis,30,14,6.74,6.36,8.4,30.99,6.53,4.11,3.78,Associate's,Germany,Italian,9.15,5,6,18.59,0
Barbara Sophie Davis,41,17,6.59,8.09,9.32,2.85,6.52,6.08,6.4,Associate's,Brazil,Italian,7.2,3,4,26.36,1
Patricia Emma Jones,49,14,4.96,6.52,4.85,16.3,6.18,1.06,6.41,Culinary School,France,French,1.26,3,7,22.88,0
James Edward Garcia,34,14,4.45,10.0,7.11,20.23,6.33,1.57,4.7,Associate's,Italy,French,3.55,3,4,26.19,0
Elizabeth Edward Brown,35,12,8.27,7.62,8.95,36.03,7.47,5.89,4.98,Associate's,Italy,French,9.32,3,6,29.76,0
Patricia Sophie Johnson,29,6,3.56,5.05,7.11,8.54,4.98,1.0,2.78,Bachelor's,Japan,Japanese,7.25,2,4,15.78,0
John Christopher Brown,32,5,2.5,3.97,6.03,13.17,7.41,7.24,4.26,High School,Mexico,Italian,5.94,3,8,24.05,0
James Olivia Brown,37,11,8.35,8.92,8.5,24.69,6.4,5.48,5.86,Associate's,France,Italian,5.59,4,0,17.0,0
Patricia Daniel Garcia,35,12,7.51,8.59,6.63,26.54,7.74,1.62,5.31,Culinary School,Germany,French,3.98,2,6,27.82,0
Mary Sophie Johnson,18,9,6.31,7.05,10.0,3.63,5.45,4.47,3.08,High School,Germany,Italian,5.85,1,8,14.06,0
John Sophia Garcia,41,9,5.39,7.03,6.41,27.87,5.86,6.41,4.24,High School,Mexico,Italian,7.72,7,5,24.59,1
William Alexander Brown,50,12,6.71,8.11,8.47,24.32,4.79,3.67,5.13,Associate's,UK,Japanese,1.28,2,7,17.23,0
Barbara Sophie Garcia,40,13,3.95,7.82,8.89,33.3,8.07,5.56,5.52,High School,Germany,Indian,9.7,1,7,22.77,1
James Sophia Brown,47,17,5.49,7.59,8.31,24.51,6.92,5.0,10.0,Associate's,India,French,2.39,5,3,26.34,1
Michael Emma Rodriguez,41,9,8.24,7.29,10.0,7.64,6.94,5.81,4.67,High School,France,Indian,4.48,2,2,16.78,1
John Christopher Miller,38,11,4.41,7.24,9.81,23.53,6.85,6.0,6.64,Associate's,Mexico,Indian,0.23,2,5,12.66,0
James Edward Rodriguez,38,11,5.13,5.83,6.04,12.28,5.75,3.48,4.21,Associate's,UK,Japanese,5.5,3,8,18.71,0
John Olivia Johnson,40,12,6.52,6.76,6.65,18.35,6.28,4.39,2.28,Associate's,India,Italian,3.82,2,7,18.06,0
Patricia Daniel Rodriguez,35,9,6.54,6.98,7.78,33.41,6.23,5.88,5.46,High School,India,French,2.5,2,1,13.58,0
Patricia Alexander Miller,28,7,9.31,7.45,5.57,22.02,7.36,3.7,3.88,High School,India,Mexican,9.86,4,2,9.95,0
John Sophia Rodriguez,22,4,6.28,6.8,8.58,1.82,5.16,3.71,5.12,High School,China,Indian,4.28,4,6,26.08,0
Elizabeth Edward Johnson,51,16,8.96,7.86,7.36,20.01,7.18,4.42,2.81,Associate's,China,Indian,4.14,3,3,27.46,1
Michael Olivia Smith,37,10,4.78,7.5,5.75,24.64,6.71,2.61,4.87,High School,Brazil,Japanese,4.63,3,11,16.99,0
Robert Olivia Martinez,45,17,9.45,4.85,6.14,12.29,3.9,4.24,3.03,Bachelor's,Germany,Indian,1.16,6,8,18.54,0
Mary Alexander Martinez,33,10,9.34,9.04,10.0,12.07,6.74,4.07,4.29,Bachelor's,Germany,Indian,3.93,5,3,24.04,1
Patricia Alexander Jones,27,17,4.98,5.5,6.39,17.05,6.68,2.8,3.13,High School,UK,Indian,3.36,3,6,24.12,0
Barbara Olivia Rodriguez,49,22,9.17,8.02,10.0,36.11,7.77,9.28,6.82,High School,USA,Japanese,4.65,3,6,28.9,1
Robert Olivia Martinez,34,9,3.56,6.5,10.0,12.78,6.15,6.46,4.3,High School,Germany,Italian,8.57,0,10,23.11,1
Robert Daniel Davis,31,17,4.79,6.42,7.15,19.92,6.83,10.0,7.48,Associate's,India,Indian,1.93,0,7,14.87,1
Barbara Grace Smith,28,8,1.53,7.41,8.37,18.25,6.1,1.0,7.39,High School,USA,French,6.08,4,8,23.96,0
Barbara Edward Miller,35,12,6.97,4.83,4.82,11.85,7.39,5.08,5.19,High School,USA,Indian,0.38,1,3,16.51,0
Barbara Edward Martinez,26,7,5.92,9.33,6.54,14.4,7.26,6.2,5.24,High School,Japan,Indian,3.17,3,4,19.67,0
Elizabeth Sophia Brown,40,11,8.63,8.04,10.0,28.89,8.08,7.29,8.89,Culinary School,Japan,French,4.73,3,1,25.56,1
John Sophie Martinez,38,17,9.78,8.29,6.4,35.87,5.7,3.67,2.6,Associate's,Brazil,Japanese,0.74,3,4,15.47,0
John Grace Smith,40,13,6.9,5.29,9.89,18.07,6.42,1.0,3.08,Bachelor's,USA,Mexican,5.44,2,6,19.63,0
Patricia Christopher Davis,33,6,6.99,9.36,7.7,14.83,7.65,5.27,4.56,High School,Germany,French,3.1,3,3,13.87,0
Michael Emma Garcia,37,9,5.45,8.31,6.7,17.61,7.22,7.97,3.03,High School,India,Mexican,9.93,5,4,15.06,0
Robert Sophie Davis,42,16,7.09,8.96,5.5,25.62,7.82,6.14,8.84,High School,India,Italian,6.31,4,6,17.27,1
Barbara Sophia Williams,26,12,4.31,7.33,6.31,17.37,7.21,3.42,4.83,Culinary School,Italy,Italian,2.44,4,5,28.15,0
Barbara Christopher Smith,48,18,4.42,5.29,9.43,26.9,7.17,2.84,7.23,High School,China,Indian,1.03,1,4,20.17,1
Barbara Daniel Miller,33,9,4.34,5.52,6.01,35.97,8.24,7.01,7.58,Associate's,China,Indian,0.41,1,3,33.22,0
Robert Christopher Miller,29,10,5.8,7.3,10.0,20.72,7.01,6.15,5.27,High School,Germany,Japanese,0.91,2,9,24.77,0
William Sophia Smith,30,5,6.26,6.32,7.96,23.75,7.68,6.22,6.47,Bachelor's,USA,Mexican,6.8,2,9,24.91,1
Barbara Sophia Rodriguez,39,8,3.7,5.84,4.78,14.37,5.06,1.0,4.9,High School,Brazil,Italian,8.55,4,8,14.53,0
Michael Grace Jones,35,7,4.3,8.32,10.0,16.29,6.34,4.09,4.11,Associate's,Brazil,Italian,1.57,4,2,19.23,0
Patricia Daniel Williams,37,7,4.14,5.17,7.25,14.22,5.61,7.53,5.85,Culinary School,France,Indian,4.02,6,6,14.28,0
Barbara Christopher Garcia,56,14,5.63,8.65,6.56,14.54,6.04,1.17,3.83,Associate's,Japan,Indian,3.54,6,4,18.45,0
Patricia Daniel Rodriguez,51,20,8.93,9.19,6.99,13.45,6.23,9.89,4.35,Associate's,Mexico,Japanese,6.45,1,6,17.71,0
Patricia Emma Garcia,31,8,1.0,5.78,4.19,0.77,5.96,5.17,6.56,Associate's,Mexico,Indian,1.83,1,3,19.79,0
James Edward Johnson,42,6,4.66,8.54,9.49,22.35,8.24,8.2,7.05,Bachelor's,Brazil,Indian,9.53,2,4,24.13,1
Elizabeth Alexander Jones,31,14,2.75,5.23,6.29,25.4,6.37,1.0,5.1,High School,Germany,Japanese,7.29,0,8,18.69,0
Mary Sophia Jones,48,9,3.38,8.32,8.05,27.06,6.67,7.88,8.05,High School,France,Indian,9.55,4,6,24.22,1
James Daniel Brown,30,8,5.46,5.2,8.04,19.63,6.61,6.83,7.21,Bachelor's,France,Indian,2.77,1,4,12.67,0
Barbara Olivia Miller,33,0,9.42,7.57,8.9,19.6,5.8,5.89,2.82,Associate's,Germany,Indian,5.88,3,3,22.24,0
James Benjamin Garcia,29,7,7.07,5.92,6.97,10.89,4.19,1.75,3.7,Culinary School,USA,Mexican,7.32,2,7,17.82,0
Linda Emma Johnson,43,12,9.71,7.07,10.0,15.07,6.92,1.38,3.9,Associate's,China,Italian,7.11,2,3,21.27,1
Barbara Benjamin Jones,49,23,6.7,6.75,8.16,0.0,5.84,3.57,1.02,Associate's,France,French,0.21,6,7,24.31,0
William Daniel Rodriguez,26,10,4.65,4.9,6.65,0.0,5.07,2.44,2.65,High School,Mexico,Italian,9.98,1,4,12.79,0
Patricia Alexander Martinez,36,10,6.15,7.1,9.97,32.74,7.65,3.08,7.04,Bachelor's,Japan,Mexican,9.28,10,9,27.35,0
John Christopher Martinez,34,17,9.81,7.93,10.0,19.12,5.91,8.83,2.61,Associate's,Mexico,French,1.2,0,6,19.03,0
James Daniel Smith,44,10,5.81,6.94,8.42,17.41,6.59,9.25,6.19,Associate's,Germany,Italian,5.44,0,4,29.31,1
Barbara Daniel Johnson,19,8,3.16,7.43,6.18,28.14,8.74,2.02,6.75,High School,Germany,Japanese,3.15,4,2,20.36,0
Michael Emma Miller,29,13,7.09,8.08,10.0,28.84,5.67,1.0,1.56,Culinary School,Italy,Mexican,8.79,5,2,26.6,0
James Daniel Rodriguez,26,7,6.42,7.65,8.7,36.67,7.21,2.21,4.36,High School,China,Japanese,6.98,3,5,20.3,0
Barbara Daniel Johnson,34,11,2.96,5.2,7.16,5.47,5.5,7.15,1.91,High School,UK,Japanese,2.24,5,6,21.34,0
Michael Grace Brown,38,13,6.94,6.48,7.24,28.75,5.46,9.54,5.17,Culinary School,France,Italian,0.34,1,5,20.58,0
James Benjamin Jones,26,3,9.78,6.67,7.26,18.59,6.8,7.43,7.83,Bachelor's,USA,French,2.92,0,7,18.9,0
Linda Benjamin Williams,30,4,6.93,6.49,5.87,22.71,6.38,6.16,5.18,Associate's,Germany,Indian,0.38,4,8,18.71,0
Elizabeth Emma Rodriguez,23,2,6.62,7.13,10.0,22.29,7.1,9.52,5.16,Culinary School,USA,Indian,1.41,4,3,21.13,0
Mary Grace Miller,44,14,5.08,7.41,4.91,17.01,6.26,3.18,6.73,High School,Germany,Mexican,6.36,6,5,22.74,0
Patricia Alexander Garcia,25,7,4.57,7.29,4.61,9.99,7.01,3.87,6.54,High School,China,Japanese,7.45,5,6,21.17,0
William Sophia Garcia,43,14,5.44,7.75,7.44,27.74,6.27,3.7,5.94,Associate's,USA,Mexican,4.68,1,9,22.6,0
Linda Sophie Smith,18,0,3.05,6.15,5.5,26.9,7.49,3.61,5.55,High School,UK,Italian,6.0,4,2,12.41,0
Michael Sophie Rodriguez,42,16,5.69,6.24,7.78,13.19,6.98,5.77,7.57,Culinary School,Mexico,Japanese,1.56,2,4,24.52,1
Patricia Edward Smith,50,13,7.0,10.0,9.22,9.58,5.97,7.91,4.65,Bachelor's,Germany,Indian,3.17,3,4,16.29,1
Elizabeth Sophie Johnson,28,11,8.04,8.25,10.0,28.09,7.59,1.44,5.11,High School,India,Italian,7.13,4,9,11.76,0
Linda Edward Johnson,55,12,1.62,5.84,2.79,14.67,5.52,2.35,5.05,Bachelor's,France,Italian,3.65,5,7,29.24,0
Mary Alexander Rodriguez,41,7,8.18,7.03,6.46,41.96,6.9,5.09,4.52,High School,UK,Mexican,3.49,1,9,27.05,0
James Grace Jones,26,10,5.7,6.02,7.61,26.83,8.18,2.22,5.14,Associate's,UK,Mexican,1.94,4,8,19.95,0
Michael Edward Smith,43,15,4.93,7.03,6.28,23.48,4.79,2.7,5.76,Culinary School,Germany,French,5.95,4,6,25.35,0
Barbara Alexander Rodriguez,45,15,7.21,6.27,8.45,34.04,6.89,9.98,7.49,Bachelor's,China,Indian,8.1,1,5,18.34,1
Elizabeth Grace Williams,57,19,9.37,8.0,10.0,36.91,7.64,5.18,5.04,High School,Italy,Indian,4.69,3,10,17.65,1
Elizabeth Sophie Williams,18,5,6.35,6.0,4.37,7.16,6.6,4.22,7.41,High School,Japan,Mexican,1.16,1,5,17.03,0
Mary Christopher Johnson,27,12,3.51,5.86,7.71,0.0,5.22,5.32,10.0,High School,Mexico,Indian,8.38,3,2,16.8,0
Mary Olivia Johnson,19,5,3.73,5.46,8.22,0.64,4.16,5.48,4.81,Associate's,Japan,Indian,0.71,4,3,18.7,0
Barbara Olivia Smith,24,6,4.73,6.0,6.82,16.91,7.12,1.0,3.62,Associate's,Brazil,Italian,4.72,2,2,16.43,0
Robert Edward Davis,30,6,6.65,7.94,10.0,22.79,7.76,1.0,5.46,High School,China,Japanese,2.61,1,4,5.76,1
Elizabeth Edward Williams,45,12,6.03,9.19,10.0,15.24,7.71,8.66,5.2,Associate's,Mexico,Japanese,9.36,1,6,19.08,1
Mary Alexander Davis,25,3,3.2,7.74,5.43,11.02,6.15,7.01,6.13,Bachelor's,UK,French,7.38,0,7,15.15,0
Barbara Olivia Williams,37,13,7.92,5.64,6.57,17.72,7.17,6.6,6.14,Associate's,Brazil,Japanese,5.66,3,5,21.49,0
James Edward Miller,27,6,6.65,9.6,10.0,19.8,6.95,10.0,7.33,High School,UK,Indian,6.68,3,4,18.8,1
Linda Daniel Garcia,24,9,7.45,7.49,8.22,21.17,7.53,7.25,2.44,Culinary School,UK,Italian,5.33,8,6,23.17,0
Patricia Grace Smith,34,6,5.93,8.49,8.05,4.76,6.79,1.62,3.01,High School,Brazil,Japanese,1.48,2,2,20.07,0
William Grace Garcia,19,6,3.6,6.8,6.08,20.95,5.72,4.83,5.22,Bachelor's,India,Indian,7.09,4,9,13.67,0
Barbara Daniel Rodriguez,18,9,4.36,6.37,5.94,16.77,6.58,7.53,7.88,High School,India,Indian,4.93,2,8,13.67,0
William Sophie Rodriguez,36,14,7.98,8.73,7.59,47.47,8.15,2.77,7.99,Associate's,Japan,Mexican,6.34,4,4,13.8,1
Elizabeth Grace Smith,53,13,5.22,9.76,10.0,8.64,4.38,5.24,5.36,Associate's,India,Mexican,0.45,6,3,15.68,1
Linda Sophie Brown,25,6,2.09,2.73,6.23,7.84,5.27,4.83,6.12,Associate's,China,Japanese,1.42,4,6,16.49,0
Elizabeth Sophia Smith,27,7,7.17,9.23,7.46,31.95,7.34,6.75,7.83,Associate's,Mexico,Mexican,5.89,3,5,24.6,0
Linda Benjamin Miller,30,14,2.47,5.46,7.36,17.12,4.96,6.46,5.7,High School,Italy,Indian,4.59,2,6,20.93,0
James Olivia Rodriguez,30,8,5.7,4.91,8.85,10.54,6.48,5.57,4.11,Associate's,India,Indian,2.27,1,3,10.69,1
Patricia Christopher Davis,39,11,7.45,8.05,8.7,21.19,5.79,4.37,1.19,Associate's,USA,Mexican,2.41,4,7,15.62,0
Robert Sophia Brown,47,19,2.98,6.63,6.42,4.44,5.82,9.03,6.21,High School,UK,Italian,6.32,1,8,19.82,1
Robert Grace Martinez,39,12,7.0,7.65,7.75,20.18,7.26,8.88,4.21,Culinary School,UK,Mexican,0.59,2,6,14.98,0
Mary Alexander Brown,24,5,3.54,6.57,7.31,16.96,4.75,3.36,3.08,Bachelor's,Italy,Italian,4.34,0,2,20.41,0
Elizabeth Olivia Martinez,23,10,5.17,8.05,8.86,41.46,8.59,10.0,8.56,Bachelor's,India,Mexican,5.23,6,6,15.8,1
Elizabeth Sophia Martinez,29,9,8.23,9.12,10.0,31.77,7.8,5.87,5.62,Associate's,Brazil,Indian,3.08,1,9,19.33,1
Mary Daniel Davis,28,6,3.59,7.63,10.0,17.07,5.98,5.32,5.24,High School,Germany,Indian,8.21,3,5,17.15,0
Elizabeth Alexander Williams,42,16,7.07,9.51,10.0,21.58,8.47,9.34,4.7,Associate's,Germany,Mexican,0.57,2,8,20.56,1
Linda Daniel Jones,56,16,7.25,7.29,9.71,28.15,5.55,3.02,4.06,Bachelor's,USA,French,8.66,2,7,27.2,0
Michael Emma Miller,29,8,6.38,8.39,7.29,32.48,8.7,9.57,5.4,High School,China,Italian,7.23,2,1,24.46,0
Patricia Grace Davis,52,19,10.0,9.6,10.0,41.6,7.96,5.68,4.01,Associate's,Germany,French,4.46,0,3,14.59,1
James Sophie Brown,33,9,7.85,4.43,3.75,14.94,4.77,4.94,2.79,High School,France,Indian,9.24,4,7,32.56,0
James Olivia Garcia,37,20,5.85,7.05,9.89,14.81,5.97,8.9,8.02,High School,China,Italian,7.02,3,2,25.9,0
Mary Sophie Miller,32,13,6.47,8.29,8.81,30.24,8.05,5.67,6.62,High School,India,Mexican,9.31,7,4,16.57,1
William Daniel Johnson,45,15,9.89,9.56,8.92,36.88,8.17,5.56,8.4,Culinary School,Brazil,Italian,4.73,0,4,15.67,1
James Sophia Miller,18,5,6.95,7.53,8.09,30.1,6.15,3.6,2.51,Bachelor's,Italy,Italian,4.53,5,3,21.7,0
William Grace Williams,18,5,4.95,5.04,6.29,10.89,7.17,6.42,5.6,High School,France,Japanese,5.31,2,6,23.52,0
Patricia Edward Miller,36,9,6.76,9.12,6.66,8.39,5.63,1.28,3.02,Associate's,Brazil,Italian,0.65,3,4,28.84,0
Mary Sophie Brown,30,11,4.05,6.84,7.33,21.82,6.36,5.56,6.46,High School,India,Indian,9.08,4,5,22.54,0
Patricia Sophia Miller,36,16,8.19,6.89,10.0,5.4,6.46,4.23,5.4,Associate's,France,French,6.68,1,4,16.68,0
Linda Grace Martinez,26,10,9.38,7.53,9.6,25.27,7.13,7.76,3.67,Bachelor's,China,French,6.18,2,2,17.46,0
Mary Benjamin Martinez,21,6,6.36,8.19,8.89,12.31,7.73,1.0,4.61,Associate's,China,Mexican,9.26,6,3,23.13,0
James Edward Miller,30,7,2.87,5.33,6.56,23.72,6.88,1.26,4.28,Bachelor's,Mexico,Japanese,9.94,2,4,13.3,0
Michael Edward Miller,25,4,5.59,4.85,4.97,17.39,6.9,8.08,5.12,Associate's,Japan,French,1.63,2,3,27.47,0
James Sophie Rodriguez,29,6,3.73,4.79,8.11,24.76,5.64,6.52,4.39,Associate's,Japan,French,7.49,1,1,17.28,0
Linda Olivia Williams,29,4,4.45,5.3,7.36,5.54,3.81,1.0,1.68,Associate's,USA,Italian,5.8,4,6,24.8,0
Linda Sophie Davis,28,11,7.38,8.08,8.31,30.53,7.47,1.0,4.88,Bachelor's,Germany,Indian,4.61,2,4,26.0,1
John Christopher Johnson,36,14,7.09,9.5,10.0,23.57,6.79,3.99,4.75,Associate's,Japan,Indian,9.78,3,6,35.27,0
Michael Edward Jones,50,13,4.11,7.04,6.03,23.35,5.88,6.34,1.29,Culinary School,India,Mexican,8.5,2,5,18.47,0
William Grace Davis,46,18,7.72,9.88,9.98,36.24,8.14,7.67,6.55,Bachelor's,France,Indian,6.97,2,5,18.61,1
John Sophia Jones,37,10,4.53,5.37,6.13,7.73,5.29,8.08,6.33,Bachelor's,Germany,French,3.83,4,9,18.35,0
John Christopher Jones,33,7,2.95,6.71,6.28,7.53,5.58,1.15,3.73,Bachelor's,Japan,Italian,6.66,4,6,20.87,0
James Olivia Miller,27,9,5.98,7.72,10.0,23.87,6.92,6.62,5.47,High School,France,Indian,5.32,3,6,16.78,0
Barbara Benjamin Miller,48,16,7.13,7.85,9.68,34.42,7.42,4.22,6.58,Associate's,USA,Japanese,2.49,4,4,26.06,1
Michael Grace Williams,23,6,7.04,6.76,9.29,19.44,6.35,6.61,7.84,Associate's,Brazil,Japanese,4.5,4,6,25.04,0
Linda Sophie Brown,26,10,8.29,7.71,9.0,24.75,6.44,2.18,6.76,Associate's,France,Japanese,2.12,3,5,18.72,0
James Olivia Johnson,32,9,6.04,8.45,8.08,30.31,6.05,5.4,8.55,Bachelor's,France,Indian,5.0,1,10,16.45,0
Linda Sophia Martinez,36,20,7.14,9.2,7.56,2.39,6.96,6.43,3.93,High School,India,Italian,7.2,2,12,17.82,0
James Alexander Martinez,33,10,8.86,9.39,5.9,29.73,8.67,2.67,5.72,High School,USA,Indian,0.37,3,6,17.65,1
Mary Emma Brown,44,13,3.24,8.33,7.9,34.32,7.57,8.31,9.18,Bachelor's,USA,French,7.65,0,1,22.47,1
Barbara Daniel Brown,18,1,1.32,5.14,5.21,3.93,4.91,1.0,4.16,High School,Italy,Indian,0.2,3,3,20.97,0
Patricia Christopher Miller,26,13,4.22,8.83,7.92,27.32,7.07,7.86,8.22,High School,Mexico,Japanese,5.17,2,3,24.11,0
Elizabeth Edward Jones,38,18,10.0,8.72,9.87,48.37,8.67,5.86,8.34,High School,USA,Japanese,5.73,5,3,27.44,1
John Edward Smith,28,2,4.91,7.96,8.96,23.9,8.34,3.06,7.58,Bachelor's,Italy,Italian,7.61,1,8,21.49,1
Mary Sophie Garcia,47,15,7.65,7.96,7.33,13.57,6.06,6.61,4.69,Associate's,Germany,Mexican,7.61,0,9,22.97,1
John Sophia Williams,27,8,4.26,7.35,7.82,18.09,6.42,5.26,5.5,Culinary School,Mexico,Japanese,4.17,1,3,32.28,0
William Benjamin Jones,34,8,5.96,5.72,9.3,36.05,6.97,4.43,7.09,High School,Japan,Japanese,0.66,2,3,22.85,0
John Alexander Jones,34,2,5.69,2.54,6.37,20.56,6.84,9.09,8.02,Bachelor's,Japan,Mexican,6.94,2,3,17.55,0
Robert Benjamin Rodriguez,41,14,6.31,7.6,7.71,30.11,7.58,4.51,7.78,High School,France,Indian,5.11,2,3,19.66,1
Elizabeth Sophie Williams,41,12,6.89,5.51,6.08,33.05,7.49,2.68,5.28,High School,China,Japanese,3.33,5,3,11.67,0
Robert Daniel Johnson,43,20,7.5,6.54,8.62,7.68,5.67,1.86,3.67,Associate's,China,Italian,2.35,4,9,22.73,1
Robert Benjamin Rodriguez,39,9,6.95,9.23,8.42,30.16,6.49,7.74,2.92,High School,UK,Indian,1.2,3,3,17.25,0
Barbara Edward Garcia,41,17,6.81,8.41,7.95,22.84,7.13,1.0,5.14,High School,USA,Indian,2.95,5,2,15.55,0
Patricia Edward Brown,47,13,9.08,4.86,6.74,4.7,5.16,5.53,2.25,High School,USA,Japanese,4.58,3,7,15.67,0
Patricia Grace Smith,47,18,6.54,7.28,9.06,2.48,4.78,8.79,4.95,High School,India,Indian,4.78,5,6,25.72,1
Elizabeth Sophie Garcia,20,5,3.52,8.35,8.51,36.35,7.62,7.33,9.08,Bachelor's,France,Indian,5.83,3,9,18.71,0
Patricia Sophie Johnson,53,15,5.49,4.83,7.25,12.06,5.35,3.72,5.56,High School,Japan,Italian,3.62,4,5,23.82,0
John Benjamin Miller,30,5,6.78,6.33,7.66,17.71,6.26,2.97,1.47,Culinary School,France,Indian,9.2,2,3,21.93,0
Patricia Benjamin Jones,39,9,8.06,8.3,7.61,29.49,7.75,3.3,5.29,Bachelor's,USA,Japanese,4.96,5,6,21.0,0
Patricia Alexander Garcia,50,6,7.43,7.65,7.87,16.93,5.65,2.92,4.34,High School,Japan,Japanese,4.24,1,6,18.08,1
Robert Daniel Davis,38,14,3.94,6.98,6.56,15.88,5.67,3.93,5.78,Associate's,UK,Mexican,0.48,4,5,22.48,0
